episode,channel,x_m,y_m,outcome,theta_deg,stage
3,8,1602.15,-925.0,no_signal,,sweep
3,8,1850.0,0.0,no_signal,,sweep
3,8,1602.15,925.0,no_signal,,sweep
3,8,856.23,898.93,no_signal,,sweep
3,8,925.0,1602.15,no_signal,,sweep
3,9,0.0,0.0,no_signal,,sweep
3,9,961.27,-166.95,no_signal,,sweep
3,9,508.27,-848.27,no_signal,,sweep
3,9,-314.31,-931.09,no_signal,,sweep
3,9,-902.87,-372.0,no_signal,,sweep
3,9,-878.56,438.35,no_signal,,sweep
3,9,-234.57,967.4,no_signal,,sweep
3,9,0.0,1850.0,no_signal,,sweep
3,9,-925.0,1602.15,no_signal,,sweep
3,9,-1602.15,925.0,no_signal,,sweep
3,9,-1850.0,0.0,no_signal,,sweep
3,9,-1602.15,-925.0,no_signal,,sweep
3,9,-925.0,-1602.15,no_signal,,sweep
3,9,-0.0,-1850.0,no_signal,,sweep
3,9,925.0,-1602.15,no_signal,,sweep
3,9,1602.15,-925.0,no_signal,,sweep
3,9,1850.0,0.0,no_signal,,sweep
3,9,1602.15,925.0,no_signal,,sweep
3,9,856.23,898.93,no_signal,,sweep
3,9,925.0,1602.15,no_signal,,sweep
3,10,0.0,0.0,no_signal,,sweep
3,10,961.27,-166.95,no_signal,,sweep
3,10,508.27,-848.27,no_signal,,sweep
3,10,-314.31,-931.09,no_signal,,sweep
3,10,-902.87,-372.0,no_signal,,sweep
3,10,-878.56,438.35,no_signal,,sweep
3,10,-234.57,967.4,direction,63.12,sweep
3,10,0.0,1850.0,direction,270.96,sweep
3,10,-925.0,1602.15,direction,350.24,sweep
3,11,0.0,0.0,direction,286.06,sweep
3,11,961.27,-166.95,no_signal,,sweep
3,11,508.27,-848.27,no_signal,,sweep
3,11,-314.31,-931.09,direction,337.42,sweep
3,11,-0.0,-1850.0,direction,60.07,sweep
3,12,0.0,0.0,no_signal,,sweep
3,12,961.27,-166.95,no_signal,,sweep
3,12,508.27,-848.27,no_signal,,sweep
3,12,-314.31,-931.09,no_signal,,sweep
3,12,-902.87,-372.0,no_signal,,sweep
3,12,-878.56,438.35,direction,97.74,sweep
3,12,-234.57,967.4,no_signal,,sweep
3,12,-925.0,1602.15,no_signal,,sweep
3,12,-1602.15,925.0,direction,35.58,sweep
3,13,0.0,0.0,no_signal,,sweep
3,13,961.27,-166.95,no_signal,,sweep
3,13,508.27,-848.27,direction,187.36,sweep
3,13,-314.31,-931.09,direction,192.91,sweep
3,13,-902.87,-372.0,no_signal,,sweep
3,13,-1602.15,-925.0,no_signal,,sweep
3,13,-925.0,-1602.15,direction,64.35,sweep
3,13,-0.0,-1850.0,direction,128.08,sweep
3,14,0.0,0.0,no_signal,,sweep
3,14,961.27,-166.95,direction,282.05,sweep
3,14,508.27,-848.27,direction,336.25,sweep
3,14,925.0,-1602.15,direction,64.21,sweep
3,15,0.0,0.0,no_signal,,sweep
3,15,961.27,-166.95,no_signal,,sweep
3,15,508.27,-848.27,no_signal,,sweep
3,15,-314.31,-931.09,no_signal,,sweep
3,15,-902.87,-372.0,direction,139.15,sweep
3,15,-878.56,438.35,no_signal,,sweep
3,15,-1602.15,925.0,no_signal,,sweep
3,15,-1850.0,0.0,direction,33.04,sweep
3,16,0.0,0.0,no_signal,,sweep
3,16,961.27,-166.95,no_signal,,sweep
3,16,508.27,-848.27,no_signal,,sweep
3,16,-314.31,-931.09,no_signal,,sweep
3,16,-902.87,-372.0,no_signal,,sweep
3,16,-878.56,438.35,no_signal,,sweep
3,16,-234.57,967.4,no_signal,,sweep
3,16,0.0,1850.0,no_signal,,sweep
3,16,-925.0,1602.15,no_signal,,sweep
3,16,-1602.15,925.0,no_signal,,sweep
3,16,-1850.0,0.0,no_signal,,sweep
3,16,-1602.15,-925.0,direction,70.46,sweep
3,16,6.18,1442.02,no_signal,,clear
3,16,371.86,769.73,no_signal,,clear
3,16,-138.79,-1111.56,no_signal,,clear
3,16,-645.73,-1010.89,no_signal,,clear
3,16,-881.67,-589.61,no_signal,,clear
3,16,-1058.11,-92.98,no_signal,,clear
3,16,-569.26,-393.52,no_signal,,refine
3,16,-649.18,-586.47,no_signal,,refine
3,16,-542.0,-186.47,no_signal,,refine
3,16,-1342.0,-186.47,no_signal,,clear
3,16,-1342.0,-186.47,no_signal,,clear
3,16,-1347.31,-201.56,no_signal,,clear
3,16,-1352.63,-216.65,no_signal,,clear
3,16,-1357.95,-231.74,no_signal,,clear
3,16,-1363.26,-246.83,no_signal,,clear
3,16,-1368.58,-261.92,no_signal,,clear
3,16,-1373.89,-277.01,no_signal,,clear
3,16,-1379.21,-292.1,no_signal,,clear
3,16,-1384.52,-307.2,no_signal,,clear
3,16,-1389.84,-322.29,no_signal,,clear
3,16,-1395.16,-337.38,no_signal,,clear
3,16,-1400.47,-352.47,no_signal,,clear
3,16,-1405.79,-367.56,no_signal,,clear
3,16,-1411.1,-382.65,no_signal,,clear
3,16,-1416.42,-397.74,no_signal,,clear
3,16,-1421.74,-412.83,no_signal,,clear
3,16,-1427.05,-427.92,no_signal,,clear
3,16,-1432.37,-443.02,no_signal,,clear
3,16,-1437.68,-458.11,no_signal,,clear
3,16,-1443.0,-473.2,no_signal,,clear
3,16,-1448.32,-488.29,no_signal,,clear
3,16,-1453.63,-503.38,no_signal,,clear
3,16,-1458.95,-518.47,no_signal,,clear
3,16,-1464.26,-533.56,no_signal,,clear
3,16,-1469.58,-548.65,no_signal,,clear
3,16,-1474.89,-563.74,no_signal,,clear
3,16,-1480.21,-578.84,no_signal,,clear
3,16,-1485.53,-593.93,no_signal,,clear
3,17,0.0,0.0,direction,263.24,sweep
3,17,961.27,-166.95,no_signal,,sweep
3,17,508.27,-848.27,no_signal,,sweep
3,17,-314.31,-931.09,direction,313.42,sweep
3,17,-902.87,-372.0,direction,315.84,sweep
3,17,-925.0,-1602.15,direction,31.98,sweep
3,18,0.0,0.0,no_signal,,sweep
3,18,961.27,-166.95,no_signal,,sweep
3,18,508.27,-848.27,no_signal,,sweep
3,18,-314.31,-931.09,no_signal,,sweep
3,18,-902.87,-372.0,no_signal,,sweep
3,18,-878.56,438.35,no_signal,,sweep
3,18,-234.57,967.4,no_signal,,sweep
3,18,0.0,1850.0,no_signal,,sweep
3,18,-925.0,1602.15,no_signal,,sweep
3,18,-1602.15,925.0,no_signal,,sweep
3,18,-1850.0,0.0,no_signal,,sweep
3,18,-1602.15,-925.0,no_signal,,sweep
3,18,-925.0,-1602.15,no_signal,,sweep
3,18,-0.0,-1850.0,no_signal,,sweep
3,18,925.0,-1602.15,no_signal,,sweep
3,18,1602.15,-925.0,no_signal,,sweep
3,18,1850.0,0.0,no_signal,,sweep
3,18,1602.15,925.0,no_signal,,sweep
3,18,856.23,898.93,no_signal,,sweep
3,18,925.0,1602.15,no_signal,,sweep
3,19,0.0,0.0,no_signal,,sweep
3,19,961.27,-166.95,direction,278.43,sweep
3,19,508.27,-848.27,direction,345.84,sweep
3,19,925.0,-1602.15,direction,75.62,sweep
3,20,0.0,0.0,no_signal,,sweep
3,20,961.27,-166.95,no_signal,,sweep
3,20,508.27,-848.27,no_signal,,sweep
3,20,-314.31,-931.09,no_signal,,sweep
3,20,-902.87,-372.0,no_signal,,sweep
3,20,-878.56,438.35,no_signal,,sweep
3,20,-234.57,967.4,no_signal,,sweep
3,20,0.0,1850.0,no_signal,,sweep
3,20,-925.0,1602.15,no_signal,,sweep
3,20,-1602.15,925.0,no_signal,,sweep
3,20,-1850.0,0.0,no_signal,,sweep
3,20,-1602.15,-925.0,no_signal,,sweep
3,20,-925.0,-1602.15,no_signal,,sweep
3,20,-0.0,-1850.0,no_signal,,sweep
3,20,925.0,-1602.15,no_signal,,sweep
3,20,1602.15,-925.0,direction,119.56,sweep
3,20,1850.0,0.0,direction,176.67,sweep
3,20,1602.15,925.0,direction,237.16,sweep
3,20,856.23,898.93,no_signal,,sweep
4,1,0.0,0.0,no_signal,,sweep
4,1,961.27,-166.95,no_signal,,sweep
4,1,508.27,-848.27,no_signal,,sweep
4,1,-314.31,-931.09,no_signal,,sweep
4,1,-902.87,-372.0,no_signal,,sweep
4,1,-878.56,438.35,direction,11.31,sweep
4,1,-234.57,967.4,direction,339.84,sweep
4,1,1602.15,925.0,no_signal,,sweep
4,1,856.23,898.93,no_signal,,sweep
4,1,925.0,1602.15,direction,244.77,sweep
4,2,0.0,0.0,no_signal,,sweep
4,2,961.27,-166.95,direction,182.60,sweep
4,2,508.27,-848.27,direction,127.37,sweep
4,2,-314.31,-931.09,no_signal,,sweep
4,2,-902.87,-372.0,no_signal,,sweep
4,2,-878.56,438.35,no_signal,,sweep
4,3,0.0,0.0,no_signal,,sweep
4,3,961.27,-166.95,no_signal,,sweep
4,3,508.27,-848.27,no_signal,,sweep
4,3,-314.31,-931.09,no_signal,,sweep
4,3,-902.87,-372.0,no_signal,,sweep
4,3,-878.56,438.35,no_signal,,sweep
4,3,-234.57,967.4,no_signal,,sweep
4,3,0.0,1850.0,no_signal,,sweep
4,3,-925.0,1602.15,no_signal,,sweep
4,3,-1602.15,925.0,no_signal,,sweep
4,3,-1850.0,0.0,no_signal,,sweep
4,3,-1602.15,-925.0,no_signal,,sweep
4,3,-925.0,-1602.15,no_signal,,sweep
4,3,-0.0,-1850.0,no_signal,,sweep
4,3,925.0,-1602.15,no_signal,,sweep
4,3,1602.15,-925.0,no_signal,,sweep
4,3,1850.0,0.0,no_signal,,sweep
4,3,1602.15,925.0,no_signal,,sweep
4,3,856.23,898.93,no_signal,,sweep
4,3,925.0,1602.15,no_signal,,sweep
4,4,0.0,0.0,no_signal,,sweep
4,4,961.27,-166.95,no_signal,,sweep
4,4,508.27,-848.27,no_signal,,sweep
4,4,-314.31,-931.09,no_signal,,sweep
4,4,-902.87,-372.0,no_signal,,sweep
4,4,-878.56,438.35,no_signal,,sweep
4,4,-234.57,967.4,no_signal,,sweep
4,4,0.0,1850.0,no_signal,,sweep
4,4,-925.0,1602.15,no_signal,,sweep
4,4,-1602.15,925.0,no_signal,,sweep
4,4,-1850.0,0.0,no_signal,,sweep
4,4,-1602.15,-925.0,no_signal,,sweep
4,4,-925.0,-1602.15,no_signal,,sweep
4,4,-0.0,-1850.0,no_signal,,sweep
4,4,925.0,-1602.15,no_signal,,sweep
4,4,1602.15,-925.0,no_signal,,sweep
4,4,1850.0,0.0,no_signal,,sweep
4,4,1602.15,925.0,no_signal,,sweep
4,4,856.23,898.93,no_signal,,sweep
4,4,925.0,1602.15,no_signal,,sweep
4,5,0.0,0.0,direction,279.85,sweep
4,5,961.27,-166.95,direction,191.40,sweep
4,6,0.0,0.0,no_signal,,sweep
4,6,961.27,-166.95,no_signal,,sweep
4,6,508.27,-848.27,no_signal,,sweep
4,6,-314.31,-931.09,no_signal,,sweep
4,6,-902.87,-372.0,no_signal,,sweep
4,6,-878.56,438.35,no_signal,,sweep
4,6,-234.57,967.4,no_signal,,sweep
4,6,0.0,1850.0,no_signal,,sweep
4,6,-925.0,1602.15,no_signal,,sweep
4,6,-1602.15,925.0,no_signal,,sweep
4,6,-1850.0,0.0,no_signal,,sweep
4,6,-1602.15,-925.0,no_signal,,sweep
4,6,-925.0,-1602.15,no_signal,,sweep
4,6,-0.0,-1850.0,no_signal,,sweep
4,6,925.0,-1602.15,no_signal,,sweep
4,6,1602.15,-925.0,no_signal,,sweep
4,6,1850.0,0.0,no_signal,,sweep
4,6,1602.15,925.0,no_signal,,sweep
4,6,856.23,898.93,no_signal,,sweep
4,6,925.0,1602.15,no_signal,,sweep
4,7,0.0,0.0,no_signal,,sweep
4,7,961.27,-166.95,no_signal,,sweep
4,7,508.27,-848.27,no_signal,,sweep
4,7,-314.31,-931.09,no_signal,,sweep
4,7,-902.87,-372.0,no_signal,,sweep
4,7,-878.56,438.35,no_signal,,sweep
4,7,-234.57,967.4,no_signal,,sweep
4,7,0.0,1850.0,no_signal,,sweep
4,7,-925.0,1602.15,no_signal,,sweep
4,7,-1602.15,925.0,no_signal,,sweep
4,7,-1850.0,0.0,no_signal,,sweep
4,7,-1602.15,-925.0,no_signal,,sweep
4,7,-925.0,-1602.15,no_signal,,sweep
4,7,-0.0,-1850.0,no_signal,,sweep
4,7,925.0,-1602.15,no_signal,,sweep
4,7,1602.15,-925.0,no_signal,,sweep
4,7,1850.0,0.0,no_signal,,sweep
4,7,1602.15,925.0,no_signal,,sweep
4,7,856.23,898.93,no_signal,,sweep
4,7,925.0,1602.15,no_signal,,sweep
4,8,0.0,0.0,no_signal,,sweep
4,8,961.27,-166.95,direction,295.48,sweep
4,8,508.27,-848.27,direction,15.07,sweep
4,9,0.0,0.0,no_signal,,sweep
4,9,961.27,-166.95,no_signal,,sweep
4,9,508.27,-848.27,no_signal,,sweep
4,9,-314.31,-931.09,no_signal,,sweep
4,9,-902.87,-372.0,no_signal,,sweep
4,9,-878.56,438.35,no_signal,,sweep
4,9,-234.57,967.4,no_signal,,sweep
4,9,0.0,1850.0,no_signal,,sweep
4,9,-925.0,1602.15,no_signal,,sweep
4,9,-1602.15,925.0,no_signal,,sweep
4,9,-1850.0,0.0,no_signal,,sweep
4,9,-1602.15,-925.0,no_signal,,sweep
4,9,-925.0,-1602.15,no_signal,,sweep
4,9,-0.0,-1850.0,no_signal,,sweep
4,9,925.0,-1602.15,no_signal,,sweep
4,9,1602.15,-925.0,no_signal,,sweep
4,9,1850.0,0.0,no_signal,,sweep
4,9,1602.15,925.0,no_signal,,sweep
4,9,856.23,898.93,no_signal,,sweep
4,9,925.0,1602.15,no_signal,,sweep
4,10,0.0,0.0,no_signal,,sweep
4,10,961.27,-166.95,no_signal,,sweep
4,10,508.27,-848.27,no_signal,,sweep
4,10,-314.31,-931.09,no_signal,,sweep
4,10,-902.87,-372.0,direction,115.02,sweep
4,10,-878.56,438.35,direction,153.44,sweep
4,10,-925.0,1602.15,direction,241.83,sweep
4,10,-1602.15,925.0,direction,309.92,sweep
4,11,0.0,0.0,no_signal,,sweep
4,11,961.27,-166.95,direction,339.57,sweep
4,11,508.27,-848.27,direction,34.24,sweep
4,11,1602.15,-925.0,direction,115.69,sweep
4,12,0.0,0.0,no_signal,,sweep
4,12,961.27,-166.95,no_signal,,sweep
4,12,508.27,-848.27,no_signal,,sweep
4,12,-314.31,-931.09,no_signal,,sweep
4,12,-902.87,-372.0,no_signal,,sweep
4,12,-878.56,438.35,no_signal,,sweep
4,12,-234.57,967.4,no_signal,,sweep
4,12,0.0,1850.0,no_signal,,sweep
4,12,-925.0,1602.15,no_signal,,sweep
4,12,-1602.15,925.0,no_signal,,sweep
4,12,-1850.0,0.0,no_signal,,sweep
4,12,-1602.15,-925.0,no_signal,,sweep
4,12,-925.0,-1602.15,no_signal,,sweep
4,12,-0.0,-1850.0,no_signal,,sweep
4,12,925.0,-1602.15,no_signal,,sweep
4,12,1602.15,-925.0,no_signal,,sweep
4,12,1850.0,0.0,no_signal,,sweep
4,12,1602.15,925.0,direction,230.60,sweep
4,12,856.23,898.93,direction,286.02,sweep
4,13,0.0,0.0,no_signal,,sweep
4,13,961.27,-166.95,no_signal,,sweep
4,13,508.27,-848.27,no_signal,,sweep
4,13,-314.31,-931.09,no_signal,,sweep
4,13,-902.87,-372.0,no_signal,,sweep
4,13,-878.56,438.35,no_signal,,sweep
4,13,-234.57,967.4,no_signal,,sweep
4,13,0.0,1850.0,no_signal,,sweep
4,13,-925.0,1602.15,no_signal,,sweep
4,13,-1602.15,925.0,no_signal,,sweep
4,13,-1850.0,0.0,no_signal,,sweep
4,13,-1602.15,-925.0,no_signal,,sweep
4,13,-925.0,-1602.15,no_signal,,sweep
4,13,-0.0,-1850.0,no_signal,,sweep
4,13,925.0,-1602.15,no_signal,,sweep
4,13,1602.15,-925.0,no_signal,,sweep
4,13,1850.0,0.0,no_signal,,sweep
4,13,1602.15,925.0,no_signal,,sweep
4,13,856.23,898.93,no_signal,,sweep
4,13,925.0,1602.15,no_signal,,sweep
4,14,0.0,0.0,no_signal,,sweep
4,14,961.27,-166.95,no_signal,,sweep
4,14,508.27,-848.27,direction,246.54,sweep
4,14,-314.31,-931.09,direction,319.42,sweep
4,14,-925.0,-1602.15,direction,8.95,sweep
4,15,0.0,0.0,no_signal,,sweep
4,15,961.27,-166.95,no_signal,,sweep
4,15,508.27,-848.27,no_signal,,sweep
4,15,-314.31,-931.09,no_signal,,sweep
4,15,-902.87,-372.0,no_signal,,sweep
4,15,-878.56,438.35,no_signal,,sweep
4,15,-234.57,967.4,no_signal,,sweep
4,15,0.0,1850.0,no_signal,,sweep
4,15,-925.0,1602.15,no_signal,,sweep
4,15,-1602.15,925.0,no_signal,,sweep
4,15,-1850.0,0.0,no_signal,,sweep
4,15,-1602.15,-925.0,no_signal,,sweep
4,15,-925.0,-1602.15,no_signal,,sweep
4,15,-0.0,-1850.0,no_signal,,sweep
4,15,925.0,-1602.15,no_signal,,sweep
4,15,1602.15,-925.0,no_signal,,sweep
4,15,1850.0,0.0,no_signal,,sweep
4,15,1602.15,925.0,no_signal,,sweep
4,15,856.23,898.93,no_signal,,sweep
4,15,925.0,1602.15,no_signal,,sweep
4,16,0.0,0.0,direction,299.34,sweep
4,16,961.27,-166.95,direction,245.49,sweep
4,16,508.27,-848.27,direction,294.26,sweep
4,16,-314.31,-931.09,direction,355.46,sweep
4,17,0.0,0.0,no_signal,,sweep
4,17,961.27,-166.95,no_signal,,sweep
4,17,508.27,-848.27,no_signal,,sweep
4,17,-314.31,-931.09,no_signal,,sweep
4,17,-902.87,-372.0,no_signal,,sweep
4,17,-878.56,438.35,no_signal,,sweep
4,17,-234.57,967.4,no_signal,,sweep
4,17,0.0,1850.0,no_signal,,sweep
4,17,-925.0,1602.15,no_signal,,sweep
4,17,-1602.15,925.0,no_signal,,sweep
4,17,-1850.0,0.0,no_signal,,sweep
4,17,-1602.15,-925.0,no_signal,,sweep
4,17,-925.0,-1602.15,no_signal,,sweep
4,17,-0.0,-1850.0,no_signal,,sweep
4,17,925.0,-1602.15,no_signal,,sweep
4,17,1602.15,-925.0,no_signal,,sweep
4,17,1850.0,0.0,no_signal,,sweep
4,17,1602.15,925.0,no_signal,,sweep
4,17,856.23,898.93,no_signal,,sweep
4,17,925.0,1602.15,no_signal,,sweep
4,18,0.0,0.0,no_signal,,sweep
4,18,961.27,-166.95,no_signal,,sweep
4,18,508.27,-848.27,no_signal,,sweep
4,18,-314.31,-931.09,no_signal,,sweep
4,18,-902.87,-372.0,no_signal,,sweep
4,18,-878.56,438.35,no_signal,,sweep
4,18,-234.57,967.4,no_signal,,sweep
4,18,0.0,1850.0,no_signal,,sweep
4,18,-925.0,1602.15,direction,260.61,sweep
4,18,-1602.15,925.0,direction,337.07,sweep
4,18,-1850.0,0.0,no_signal,,sweep
4,19,0.0,0.0,no_signal,,sweep
4,19,961.27,-166.95,direction,33.80,sweep
4,19,1602.15,-925.0,no_signal,,sweep
4,19,1850.0,0.0,direction,121.15,sweep
4,20,0.0,0.0,no_signal,,sweep
4,20,961.27,-166.95,no_signal,,sweep
4,20,508.27,-848.27,no_signal,,sweep
4,20,-314.31,-931.09,no_signal,,sweep
4,20,-902.87,-372.0,no_signal,,sweep
4,20,-878.56,438.35,no_signal,,sweep
4,20,-234.57,967.4,no_signal,,sweep
4,20,0.0,1850.0,no_signal,,sweep
4,20,-925.0,1602.15,no_signal,,sweep
4,20,-1602.15,925.0,no_signal,,sweep
4,20,-1850.0,0.0,no_signal,,sweep
4,20,-1602.15,-925.0,no_signal,,sweep
4,20,-925.0,-1602.15,no_signal,,sweep
4,20,-0.0,-1850.0,no_signal,,sweep
4,20,925.0,-1602.15,no_signal,,sweep
4,20,1602.15,-925.0,no_signal,,sweep
4,20,1850.0,0.0,no_signal,,sweep
4,20,1602.15,925.0,no_signal,,sweep
4,20,856.23,898.93,no_signal,,sweep
4,20,925.0,1602.15,no_signal,,sweep
5,1,0.0,0.0,no_signal,,sweep
5,1,961.27,-166.95,no_signal,,sweep
5,1,508.27,-848.27,direction,274.30,sweep
5,1,-314.31,-931.09,direction,327.19,sweep
5,1,-0.0,-1850.0,direction,30.60,sweep
5,2,0.0,0.0,direction,112.33,sweep
5,2,-878.56,438.35,direction,25.98,sweep
5,3,0.0,0.0,no_signal,,sweep
5,3,961.27,-166.95,no_signal,,sweep
5,3,508.27,-848.27,no_signal,,sweep
5,3,-314.31,-931.09,no_signal,,sweep
5,3,-902.87,-372.0,no_signal,,sweep
5,3,-878.56,438.35,no_signal,,sweep
5,3,-234.57,967.4,no_signal,,sweep
5,3,0.0,1850.0,no_signal,,sweep
5,3,-925.0,1602.15,no_signal,,sweep
5,3,-1602.15,925.0,no_signal,,sweep
5,3,-1850.0,0.0,no_signal,,sweep
5,3,-1602.15,-925.0,no_signal,,sweep
5,3,-925.0,-1602.15,no_signal,,sweep
5,3,-0.0,-1850.0,no_signal,,sweep
5,3,925.0,-1602.15,no_signal,,sweep
5,3,1602.15,-925.0,no_signal,,sweep
5,3,1850.0,0.0,no_signal,,sweep
5,3,1602.15,925.0,no_signal,,sweep
5,3,856.23,898.93,no_signal,,sweep
5,3,925.0,1602.15,no_signal,,sweep
5,4,0.0,0.0,no_signal,,sweep
5,4,961.27,-166.95,direction,268.10,sweep
5,4,508.27,-848.27,direction,320.28,sweep
5,4,-0.0,-1850.0,direction,35.42,sweep
5,4,925.0,-1602.15,direction,89.97,sweep
5,5,0.0,0.0,direction,218.72,sweep
5,5,508.27,-848.27,direction,150.14,sweep
5,5,-314.31,-931.09,direction,98.04,sweep
5,6,0.0,0.0,no_signal,,sweep
5,6,961.27,-166.95,no_signal,,sweep
5,6,508.27,-848.27,no_signal,,sweep
5,6,-314.31,-931.09,no_signal,,sweep
5,6,-902.87,-372.0,no_signal,,sweep
5,6,-878.56,438.35,no_signal,,sweep
5,6,-234.57,967.4,no_signal,,sweep
5,6,0.0,1850.0,no_signal,,sweep
5,6,-925.0,1602.15,no_signal,,sweep
5,6,-1602.15,925.0,no_signal,,sweep
5,6,-1850.0,0.0,no_signal,,sweep
5,6,-1602.15,-925.0,no_signal,,sweep
5,6,-925.0,-1602.15,no_signal,,sweep
5,6,-0.0,-1850.0,no_signal,,sweep
5,6,925.0,-1602.15,no_signal,,sweep
5,6,1602.15,-925.0,no_signal,,sweep
5,6,1850.0,0.0,no_signal,,sweep
5,6,1602.15,925.0,no_signal,,sweep
5,6,856.23,898.93,no_signal,,sweep
5,6,925.0,1602.15,no_signal,,sweep
5,7,0.0,0.0,no_signal,,sweep
5,7,961.27,-166.95,no_signal,,sweep
5,7,508.27,-848.27,no_signal,,sweep
5,7,-314.31,-931.09,no_signal,,sweep
5,7,-902.87,-372.0,no_signal,,sweep
5,7,-878.56,438.35,no_signal,,sweep
5,7,-234.57,967.4,no_signal,,sweep
5,7,0.0,1850.0,no_signal,,sweep
5,7,-925.0,1602.15,no_signal,,sweep
5,7,-1602.15,925.0,no_signal,,sweep
5,7,-1850.0,0.0,no_signal,,sweep
5,7,-1602.15,-925.0,no_signal,,sweep
5,7,-925.0,-1602.15,no_signal,,sweep
5,7,-0.0,-1850.0,no_signal,,sweep
5,7,925.0,-1602.15,no_signal,,sweep
5,7,1602.15,-925.0,no_signal,,sweep
5,7,1850.0,0.0,no_signal,,sweep
5,7,1602.15,925.0,direction,168.34,sweep
5,7,856.23,898.93,direction,142.67,sweep
5,7,925.0,1602.15,direction,231.46,sweep
5,8,0.0,0.0,no_signal,,sweep
5,8,961.27,-166.95,no_signal,,sweep
5,8,508.27,-848.27,no_signal,,sweep
5,8,-314.31,-931.09,no_signal,,sweep
5,8,-902.87,-372.0,no_signal,,sweep
5,8,-878.56,438.35,no_signal,,sweep
5,8,-234.57,967.4,no_signal,,sweep
5,8,0.0,1850.0,no_signal,,sweep
5,8,-925.0,1602.15,no_signal,,sweep
5,8,-1602.15,925.0,no_signal,,sweep
5,8,-1850.0,0.0,no_signal,,sweep
5,8,-1602.15,-925.0,no_signal,,sweep
5,8,-925.0,-1602.15,no_signal,,sweep
5,8,-0.0,-1850.0,no_signal,,sweep
5,8,925.0,-1602.15,no_signal,,sweep
5,8,1602.15,-925.0,no_signal,,sweep
5,8,1850.0,0.0,no_signal,,sweep
5,8,1602.15,925.0,no_signal,,sweep
5,8,856.23,898.93,no_signal,,sweep
5,8,925.0,1602.15,no_signal,,sweep
5,9,0.0,0.0,no_signal,,sweep
5,9,961.27,-166.95,direction,279.11,sweep
5,9,508.27,-848.27,direction,325.39,sweep
5,9,925.0,-1602.15,direction,57.08,sweep
5,10,0.0,0.0,direction,327.78,sweep
5,10,961.27,-166.95,direction,247.40,sweep
5,11,0.0,0.0,no_signal,,sweep
5,11,961.27,-166.95,no_signal,,sweep
5,11,508.27,-848.27,no_signal,,sweep
5,11,-314.31,-931.09,no_signal,,sweep
5,11,-902.87,-372.0,no_signal,,sweep
5,11,-878.56,438.35,no_signal,,sweep
5,11,-234.57,967.4,no_signal,,sweep
5,11,0.0,1850.0,no_signal,,sweep
5,11,-925.0,1602.15,no_signal,,sweep
5,11,-1602.15,925.0,no_signal,,sweep
5,11,-1850.0,0.0,no_signal,,sweep
5,11,-1602.15,-925.0,no_signal,,sweep
5,11,-925.0,-1602.15,no_signal,,sweep
5,11,-0.0,-1850.0,no_signal,,sweep
5,11,925.0,-1602.15,no_signal,,sweep
5,11,1602.15,-925.0,no_signal,,sweep
5,11,1850.0,0.0,no_signal,,sweep
5,11,1602.15,925.0,no_signal,,sweep
5,11,856.23,898.93,no_signal,,sweep
5,11,925.0,1602.15,no_signal,,sweep
5,12,0.0,0.0,no_signal,,sweep
5,12,961.27,-166.95,no_signal,,sweep
5,12,508.27,-848.27,no_signal,,sweep
5,12,-314.31,-931.09,no_signal,,sweep
5,12,-902.87,-372.0,no_signal,,sweep
5,12,-878.56,438.35,no_signal,,sweep
5,12,-234.57,967.4,no_signal,,sweep
5,12,0.0,1850.0,no_signal,,sweep
5,12,-925.0,1602.15,no_signal,,sweep
5,12,-1602.15,925.0,no_signal,,sweep
5,12,-1850.0,0.0,no_signal,,sweep
5,12,-1602.15,-925.0,no_signal,,sweep
5,12,-925.0,-1602.15,no_signal,,sweep
5,12,-0.0,-1850.0,no_signal,,sweep
5,12,925.0,-1602.15,no_signal,,sweep
5,12,1602.15,-925.0,no_signal,,sweep
5,12,1850.0,0.0,no_signal,,sweep
5,12,1602.15,925.0,no_signal,,sweep
5,12,856.23,898.93,no_signal,,sweep
5,12,925.0,1602.15,no_signal,,sweep
5,13,0.0,0.0,no_signal,,sweep
5,13,961.27,-166.95,direction,269.96,sweep
5,13,508.27,-848.27,direction,311.55,sweep
5,13,-0.0,-1850.0,direction,27.03,sweep
5,13,925.0,-1602.15,direction,82.32,sweep
5,14,0.0,0.0,no_signal,,sweep
5,14,961.27,-166.95,no_signal,,sweep
5,14,508.27,-848.27,no_signal,,sweep
5,14,-314.31,-931.09,no_signal,,sweep
5,14,-902.87,-372.0,no_signal,,sweep
5,14,-878.56,438.35,no_signal,,sweep
5,14,-234.57,967.4,no_signal,,sweep
5,14,0.0,1850.0,no_signal,,sweep
5,14,-925.0,1602.15,no_signal,,sweep
5,14,-1602.15,925.0,no_signal,,sweep
5,14,-1850.0,0.0,no_signal,,sweep
5,14,-1602.15,-925.0,no_signal,,sweep
5,14,-925.0,-1602.15,no_signal,,sweep
5,14,-0.0,-1850.0,no_signal,,sweep
5,14,925.0,-1602.15,no_signal,,sweep
5,14,1602.15,-925.0,no_signal,,sweep
5,14,1850.0,0.0,no_signal,,sweep
5,14,1602.15,925.0,no_signal,,sweep
5,14,856.23,898.93,no_signal,,sweep
5,14,925.0,1602.15,no_signal,,sweep
5,15,0.0,0.0,direction,215.69,sweep
5,15,-314.31,-931.09,direction,156.51,sweep
